,addressee,dialogue_act,dialogue_num,doc,emitter,global_id,games,original_turn_number,span_end,subdoc,superdoc_num,surface_act,text,turn_id,type,parent_schema_id,schema_composition,incoming_relation_id,relation_type
7677,"gaeilgeoir, inca",Offer,608,s1_league3_game7,yiin,s1_league3_game7_01_stac_1377296063,23,73,314,1,507,Assertion,i got wood and wheat,6168,Segment,0,0,s1_league3_game7_01_asoubeille_1378099581083,Elaboration
7678,yiin,Other,608,s1_league3_game7,inca,s1_league3_game7_01_stac_1377296066,23,74,333,1,507,Assertion,"sorry,",6169,Segment,0,0,s1_league3_game7_01_asoubeille_1378099617122,Comment
7679,yiin,Refusal,608,s1_league3_game7,inca,s1_league3_game7_01_stac_1377296067,23,74,338,1,507,Assertion,nope,6169,Segment,0,0,s1_league3_game7_01_asoubeille_1378099637578,Question_answer_pair
7680,yiin,Refusal,608,s1_league3_game7,gaeilgeoir,s1_league3_game7_01_stac_1377296070,23,75,360,1,507,Assertion,"no,",6170,Segment,0,0,s1_league3_game7_01_asoubeille_1378099776001,Question_answer_pair
7681,yiin,Other,608,s1_league3_game7,gaeilgeoir,s1_league3_game7_01_stac_1377296071,23,75,366,1,507,Assertion,sorry,6170,Segment,0,0,s1_league3_game7_01_asoubeille_1378099787847,Comment
7682,"gaeilgeoir, inca",Offer,609,s1_league3_game7,yiin,s1_league3_game7_01_stac_1377296075,23,82,394,1,508,Question,anyone got clay,6171,Segment,0,0,0,0
7683,"gaeilgeoir, inca",Offer,609,s1_league3_game7,yiin,s1_league3_game7_01_stac_1377296078,23,83,417,1,508,Assertion,i got wood,6172,Segment,0,0,s1_league3_game7_01_asoubeille_1378099809134,Elaboration
7684,yiin,Refusal,609,s1_league3_game7,inca,s1_league3_game7_01_stac_1377296081,23,84,439,1,508,Assertion,"still no,",6173,Segment,0,0,s1_league3_game7_01_asoubeille_1378099825686,Question_answer_pair
7685,yiin,Other,609,s1_league3_game7,inca,s1_league3_game7_01_stac_1377296082,23,84,445,1,508,Assertion,sorry,6173,Segment,0,0,s1_league3_game7_01_asoubeille_1378099838870,Comment
7686,"gaeilgeoir, inca",Offer,610,s1_league3_game7,yiin,s1_league3_game7_01_stac_1377296086,23,98,470,1,509,Question,who got clay,6174,Segment,0,0,0,0
7687,yiin,Accept,610,s1_league3_game7,inca,s1_league3_game7_01_stac_1377296090,23,99,486,1,509,Assertion,"me,",6175,Segment,0,0,s1_league3_game7_01_asoubeille_1378099868029,Question_answer_pair
7688,yiin,Counteroffer,610,s1_league3_game7,inca,s1_league3_game7_01_stac_1377296091,23,99,504,1,509,Question,do you have wood?,6175,Segment,0,0,s1_league3_game7_01_asoubeille_1378099883333,Q_Elab
7689,yiin,Counteroffer,610,s1_league3_game7,inca,s1_league3_game7_01_stac_1377296091,23,99,504,1,509,Question,do you have wood?,6175,Segment,0,0,s1_league3_game7_01_asoubeille_1378099907068,Continuation
7690,yiin,Refusal,610,s1_league3_game7,gaeilgeoir,s1_league3_game7_01_stac_1377296094,23,100,553,1,509,Assertion,I've literally only one sheep,6176,Segment,0,0,s1_league3_game7_01_asoubeille_1378099928860,Question_answer_pair
7691,inca,Accept,610,s1_league3_game7,yiin,s1_league3_game7_01_stac_1377296097,23,101,570,1,509,Assertion,yes,6177,Segment,s1_league3_game7_01_asoubeille_1378099985889,EDU,0,0
7692,inca,Accept,610,s1_league3_game7,yiin,s1_league3_game7_01_stac_1377296098,23,101,581,1,509,Assertion,tons of it,6177,Segment,s1_league3_game7_01_asoubeille_1378099985889,EDU,s1_league3_game7_01_asoubeille_1378099970854,Elaboration
7693,"inca, yiin",Offer,611,s1_league3_game7,gaeilgeoir,s1_league3_game7_01_stac_1377296102,23,130,618,1,510,Question,anyone have clay?,6178,Segment,s1_league3_game7_01_asoubeille_1378100064686,EDU,0,0
7694,"inca, yiin",Offer,611,s1_league3_game7,gaeilgeoir,s1_league3_game7_01_stac_1377296105,23,131,659,1,510,Assertion,I have sheep and wood,6179,Segment,s1_league3_game7_01_asoubeille_1378100064686,EDU,s1_league3_game7_01_asoubeille_1378100005450,Elaboration
7695,gaeilgeoir,Refusal,611,s1_league3_game7,yiin,s1_league3_game7_01_stac_1377296108,23,132,675,1,510,Assertion,no,6180,Segment,0,0,s1_league3_game7_01_asoubeille_1378100020269,Question_answer_pair
7696,gaeilgeoir,Other,611,s1_league3_game7,yiin,s1_league3_game7_01_stac_1377296109,23,132,681,1,510,Assertion,sorry,6180,Segment,0,0,s1_league3_game7_01_asoubeille_1378100031722,Comment
7697,gaeilgeoir,Counteroffer,611,s1_league3_game7,inca,s1_league3_game7_01_stac_1377296112,23,133,715,1,510,Assertion,i'll trade for sheep,6181,Segment,0,0,s1_league3_game7_01_asoubeille_1378100077305,Question_answer_pair
7698,inca,Accept,611,s1_league3_game7,gaeilgeoir,s1_league3_game7_01_stac_1377296115,23,134,739,1,510,Assertion,deal,6182,Segment,0,0,s1_league3_game7_01_asoubeille_1378100392978,Acknowledgement
7699,"gaeilgeoir, inca",Offer,612,s1_league3_game7,yiin,s1_league3_game7_01_stac_1490347752,23,159,769,1,511,Question,anyone got ore??,6183,Segment,0,0,0,0
7700,yiin,Offer,612,s1_league3_game7,gaeilgeoir,s1_league3_game7_01_stac_1490347755,23,161,793,1,511,Assertion,nope,6184,Segment,0,0,s1_league3_game7_01_asoubeille_1378100105376,Question_answer_pair
7701,yiin,Refusal,612,s1_league3_game7,inca,s1_league3_game7_01_stac_1490347758,23,162,812,1,511,Assertion,"nope,",6185,Segment,0,0,s1_league3_game7_01_asoubeille_1378100135015,Question_answer_pair
7702,yiin,Other,612,s1_league3_game7,inca,s1_league3_game7_01_stac_1490347759,23,162,818,1,511,Assertion,sorry,6185,Segment,0,0,s1_league3_game7_01_asoubeille_1378100143415,Comment
7703,"gaeilgeoir, inca",Offer,612,s1_league3_game7,yiin,s1_league3_game7_01_stac_1490347762,23,163,852,1,511,Assertion,i got wood and sheep,6186,Segment,0,0,s1_league3_game7_01_asoubeille_1378100155959,Elaboration
7704,"gaeilgeoir, inca",Other,612,s1_league3_game7,yiin,s1_league3_game7_01_stac_1490347765,23,164,871,1,511,Assertion,oh ok,6187,Segment,0,0,s1_league3_game7_01_asoubeille_1378100173430,Acknowledgement
7705,"gaeilgeoir, inca",Other,612,s1_league3_game7,yiin,s1_league3_game7_01_stac_1490347765,23,164,871,1,511,Assertion,oh ok,6187,Segment,0,0,s1_league3_game7_01_asoubeille_1378100189694,Acknowledgement
7706,"gaeilgeoir, inca",Offer,613,s1_league3_game7,yiin,s1_league3_game7_02_stac_1377296032,23,173,37,2,512,Question,anyone got wheat or ore,6188,Segment,0,0,0,0
7707,yiin,Refusal,613,s1_league3_game7,gaeilgeoir,s1_league3_game7_02_stacutil_1404899536,23,174,66,2,512,Assertion,sorry. :(,6189,Segment,0,0,s1_league3_game7_02_asoubeille_1378100624557,Question_answer_pair
7708,"gaeilgeoir, inca",Offer,613,s1_league3_game7,yiin,s1_league3_game7_02_stac_1377296039,23,175,100,2,512,Assertion,i got sheep and wood,6190,Segment,0,0,s1_league3_game7_02_asoubeille_1378100652252,Elaboration
7709,yiin,Accept,613,s1_league3_game7,inca,s1_league3_game7_02_stac_1377296042,23,176,128,2,512,Assertion,i have ore now,6191,Segment,0,0,s1_league3_game7_02_asoubeille_1378100675883,Question_answer_pair
7710,yiin,Counteroffer,613,s1_league3_game7,inca,s1_league3_game7_02_stac_1377296045,23,177,147,2,512,Question,wood?,6192,Segment,0,0,s1_league3_game7_02_asoubeille_1378100698027,Q_Elab
7711,yiin,Counteroffer,613,s1_league3_game7,inca,s1_league3_game7_02_stac_1377296045,23,177,147,2,512,Question,wood?,6192,Segment,0,0,s1_league3_game7_02_asoubeille_1378100711509,Result
7712,inca,Accept,613,s1_league3_game7,yiin,s1_league3_game7_02_stac_1377296049,23,182,170,2,512,Assertion,thank you,6193,Segment,0,0,s1_league3_game7_02_asoubeille_1378100874631,Comment
7713,yiin,Other,613,s1_league3_game7,inca,s1_league3_game7_02_stac_1377296052,23,184,191,2,512,Assertion,you too,6194,Segment,0,0,s1_league3_game7_02_jhunter_1459748360163,Continuation
7714,All,Other,614,s1_league3_game7,gaeilgeoir,s1_league3_game7_02_stac_1377296056,23,198,255,2,513,Assertion,I'm not getting anything from these rolls :P,6195,Segment,0,0,0,0
7715,gaeilgeoir,Other,614,s1_league3_game7,yiin,s1_league3_game7_02_stac_1377296059,23,199,272,2,513,Assertion,lol,6196,Segment,0,0,s1_league3_game7_02_asoubeille_1378100908678,Comment
7716,"inca, yiin",Offer,615,s1_league3_game7,gaeilgeoir,s1_league3_game7_02_stac_1377296063,23,221,308,2,514,Question,anyone have ore?,6197,Segment,s1_league3_game7_02_jhunter_1455625595518,EDU,0,0
7717,"inca, yiin",Offer,615,s1_league3_game7,gaeilgeoir,s1_league3_game7_02_stac_1377296066,23,222,339,2,514,Assertion,i have wood,6198,Segment,s1_league3_game7_02_jhunter_1455625595518,EDU,s1_league3_game7_02_asoubeille_1378100920999,Elaboration
7718,gaeilgeoir,Accept,615,s1_league3_game7,inca,s1_league3_game7_02_stac_1377296069,23,223,366,2,514,Assertion,i have plenty,6199,Segment,s1_league3_game7_02_jhunter_1455625674566,EDU,0,0
7719,gaeilgeoir,Accept,615,s1_league3_game7,inca,s1_league3_game7_02_stac_1377296072,23,224,384,2,514,Assertion,sure,6200,Segment,s1_league3_game7_02_jhunter_1455625674566,EDU,s1_league3_game7_02_asoubeille_1378100967525,Result
7720,gaeilgeoir,Refusal,615,s1_league3_game7,yiin,s1_league3_game7_02_stac_1377296075,23,225,400,2,514,Assertion,no,6201,Segment,0,0,s1_league3_game7_02_asoubeille_1378100983181,Question_answer_pair
7721,gaeilgeoir,Other,615,s1_league3_game7,yiin,s1_league3_game7_02_stac_1377296076,23,225,406,2,514,Assertion,sorry,6201,Segment,0,0,s1_league3_game7_02_asoubeille_1378100994620,Comment
7722,inca,Other,615,s1_league3_game7,gaeilgeoir,s1_league3_game7_02_stac_1377296079,23,228,432,2,514,Assertion,thanks,6202,Segment,0,0,s1_league3_game7_02_asoubeille_1378101016444,Comment
7723,gaeilgeoir,Other,615,s1_league3_game7,inca,s1_league3_game7_02_stac_1377296082,23,229,453,2,514,Assertion,you too,6203,Segment,0,0,s1_league3_game7_02_asoubeille_1378101028148,Parallel
7724,"inca, yiin",Offer,616,s1_league3_game7,gaeilgeoir,s1_league3_game7_02_stac_1377296086,23,235,491,2,515,Question,anyone have wheat?,6204,Segment,0,0,0,0
7725,"inca, yiin",Offer,616,s1_league3_game7,gaeilgeoir,s1_league3_game7_02_stac_1377296087,23,235,513,2,515,Assertion,I have sheep and clay,6204,Segment,0,0,s1_league3_game7_02_asoubeille_1378101055034,Elaboration
7726,gaeilgeoir,Refusal,616,s1_league3_game7,yiin,s1_league3_game7_02_stac_1377296090,23,236,531,2,515,Assertion,nope,6205,Segment,0,0,s1_league3_game7_02_asoubeille_1378101067691,Question_answer_pair
7727,gaeilgeoir,Refusal,616,s1_league3_game7,inca,s1_league3_game7_02_stac_1377296093,23,237,550,2,515,Assertion,"nope,",6206,Segment,0,0,s1_league3_game7_02_asoubeille_1378101080339,Question_answer_pair
7728,gaeilgeoir,Other,616,s1_league3_game7,inca,s1_league3_game7_02_stac_1377296094,23,237,556,2,515,Assertion,sorry,6206,Segment,0,0,s1_league3_game7_02_asoubeille_1378101089818,Comment
7729,"inca, yiin",Other,616,s1_league3_game7,gaeilgeoir,s1_league3_game7_02_stac_1377296097,23,238,585,2,515,Assertion,it's cool,6207,Segment,0,0,s1_league3_game7_02_asoubeille_1378101118882,Acknowledgement
7730,"inca, yiin",Other,617,s1_league3_game7,gaeilgeoir,s1_league3_game7_02_stac_1377296101,23,247,624,2,516,Assertion,sorry to ask again.,6208,Segment,0,0,0,0
7731,"inca, yiin",Offer,617,s1_league3_game7,gaeilgeoir,s1_league3_game7_02_stac_1377296102,23,247,642,2,516,Question,anyone got wheat?,6208,Segment,0,0,s1_league3_game7_02_jhunter_1455788971215,Contrast
7732,"inca, yiin",Offer,617,s1_league3_game7,gaeilgeoir,s1_league3_game7_02_stac_1377296105,23,248,688,2,516,Assertion,"I have sheep, clay and ore",6209,Segment,0,0,s1_league3_game7_02_asoubeille_1378101155884,Elaboration
7733,gaeilgeoir,Accept,617,s1_league3_game7,yiin,s1_league3_game7_02_stac_1377296108,23,249,707,2,516,Assertion,i got,6210,Segment,0,0,s1_league3_game7_02_asoubeille_1378101177432,Question_answer_pair
7734,gaeilgeoir,Counteroffer,617,s1_league3_game7,yiin,s1_league3_game7_02_stac_1377296109,23,249,726,2,516,Question,but you have ore??,6210,Segment,0,0,s1_league3_game7_02_asoubeille_1378101196432,Contrast
7735,gaeilgeoir,Counteroffer,617,s1_league3_game7,yiin,s1_league3_game7_02_stac_1377296109,23,249,726,2,516,Question,but you have ore??,6210,Segment,0,0,s1_league3_game7_02_asoubeille_1378101208624,Q_Elab
7736,yiin,Accept,617,s1_league3_game7,gaeilgeoir,s1_league3_game7_02_stac_1377296112,23,250,750,2,516,Assertion,yeah,6211,Segment,0,0,s1_league3_game7_02_asoubeille_1378101224807,Question_answer_pair
7737,gaeilgeoir,Accept,617,s1_league3_game7,yiin,s1_league3_game7_02_stac_1377296115,23,251,781,2,516,Assertion,then it is a deal,6212,Segment,0,0,s1_league3_game7_02_asoubeille_1378101241481,Result
7738,yiin,Other,617,s1_league3_game7,gaeilgeoir,s1_league3_game7_02_stac_1377296118,23,253,803,2,516,Assertion,ty,6213,Segment,0,0,s1_league3_game7_02_asoubeille_1378101256087,Comment
7739,gaeilgeoir,Other,617,s1_league3_game7,yiin,s1_league3_game7_02_stac_1377296121,23,256,819,2,516,Assertion,np,6214,Segment,0,0,s1_league3_game7_02_asoubeille_1378101268350,Comment
7740,"gaeilgeoir, inca",Offer,618,s1_league3_game7,yiin,s1_league3_game7_02_stac_1377296125,23,258,847,2,517,Question,anyone got ore,6215,Segment,0,0,0,0
7741,"gaeilgeoir, inca",Offer,618,s1_league3_game7,yiin,s1_league3_game7_02_stac_1377296128,23,259,881,2,517,Assertion,i got wheat and wood,6216,Segment,0,0,s1_league3_game7_02_asoubeille_1378101277574,Elaboration
7742,yiin,Refusal,618,s1_league3_game7,gaeilgeoir,s1_league3_game7_02_stac_1377296131,23,260,904,2,517,Assertion,"no,",6217,Segment,0,0,s1_league3_game7_02_asoubeille_1378101291902,Question_answer_pair
7743,yiin,Refusal,618,s1_league3_game7,gaeilgeoir,s1_league3_game7_02_stac_1377296132,23,260,912,2,517,Assertion,not now,6217,Segment,0,0,s1_league3_game7_02_asoubeille_1378101302990,Elaboration
7744,yiin,Other,618,s1_league3_game7,inca,s1_league3_game7_02_stac_1377296135,23,261,932,2,517,Assertion,"sorry,",6218,Segment,0,0,s1_league3_game7_02_asoubeille_1378101322597,Question_answer_pair
7745,yiin,Refusal,618,s1_league3_game7,inca,s1_league3_game7_02_stac_1377296136,23,261,944,2,517,Assertion,need my one,6218,Segment,0,0,s1_league3_game7_02_asoubeille_1378101335374,Explanation
7746,"gaeilgeoir, yiin",Offer,619,s1_league3_game7,inca,s1_league3_game7_03_stac_1377296032,23,281,30,3,518,Question,anyone have ore?,6219,Segment,0,0,0,0
7747,"gaeilgeoir, yiin",Offer,619,s1_league3_game7,inca,s1_league3_game7_03_stac_1377296033,23,281,51,3,518,Assertion,i'm drowning in clay,6219,Segment,s1_league3_game7_03_jhunter_1455789096245,EDU,0,0
7748,"gaeilgeoir, yiin",Offer,619,s1_league3_game7,inca,s1_league3_game7_03_stac_1377296036,23,282,73,3,518,Assertion,and wood,6220,Segment,s1_league3_game7_03_jhunter_1455789096245,EDU,s1_league3_game7_03_asoubeille_1378101590783,Continuation
7749,inca,Refusal,619,s1_league3_game7,gaeilgeoir,s1_league3_game7_03_stac_1377296039,23,283,96,3,518,Assertion,"no,",6221,Segment,0,0,s1_league3_game7_03_asoubeille_1378101614359,Question_answer_pair
7750,inca,Other,619,s1_league3_game7,gaeilgeoir,s1_league3_game7_03_stac_1377296040,23,283,102,3,518,Assertion,sorry,6221,Segment,0,0,s1_league3_game7_03_asoubeille_1378101623231,Comment
7751,inca,Refusal,619,s1_league3_game7,yiin,s1_league3_game7_03_stac_1377296043,23,284,125,3,518,Assertion,same here,6222,Segment,0,0,s1_league3_game7_03_asoubeille_1378101658110,Question_answer_pair
7752,inca,Refusal,619,s1_league3_game7,yiin,s1_league3_game7_03_stac_1377296043,23,284,125,3,518,Assertion,same here,6222,Segment,0,0,s1_league3_game7_03_asoubeille_1378101668582,Parallel
7753,"inca, yiin",Offer,620,s1_league3_game7,gaeilgeoir,s1_league3_game7_03_stac_1377296047,23,296,162,3,519,Question,anyone have wood?,6223,Segment,0,0,0,0
7754,"inca, yiin",Offer,620,s1_league3_game7,gaeilgeoir,s1_league3_game7_03_stac_1377296048,23,296,175,3,519,Assertion,I have sheep,6223,Segment,0,0,s1_league3_game7_03_asoubeille_1378101681551,Elaboration
7755,gaeilgeoir,Accept,620,s1_league3_game7,inca,s1_league3_game7_03_stac_1377296051,23,297,193,3,519,Assertion,i do,6224,Segment,0,0,s1_league3_game7_03_asoubeille_1378101728388,Question_answer_pair
7756,"inca, yiin",Offer,621,s1_league3_game7,gaeilgeoir,s1_league3_game7_03_stac_1377296055,23,307,237,3,520,Question,anyone got ore or wheat?,6225,Segment,0,0,0,0
7757,"inca, yiin",Offer,621,s1_league3_game7,gaeilgeoir,s1_league3_game7_03_stac_1377296056,23,307,250,3,520,Assertion,I have sheep,6225,Segment,0,0,s1_league3_game7_03_asoubeille_1378101745356,Elaboration
7758,gaeilgeoir,Refusal,621,s1_league3_game7,yiin,s1_league3_game7_03_stac_1377296059,23,308,266,3,520,Assertion,no,6226,Segment,0,0,s1_league3_game7_03_asoubeille_1378101760019,Question_answer_pair
7759,gaeilgeoir,Other,621,s1_league3_game7,yiin,s1_league3_game7_03_stac_1377296060,23,308,272,3,520,Assertion,sorry,6226,Segment,0,0,s1_league3_game7_03_asoubeille_1378101777803,Comment
7760,gaeilgeoir,Refusal,621,s1_league3_game7,inca,s1_league3_game7_03_stac_1377296063,23,309,291,3,520,Assertion,sorry,6227,Segment,0,0,s1_league3_game7_03_asoubeille_1378101790731,Question_answer_pair
7761,"inca, yiin",Offer,622,s1_league3_game7,gaeilgeoir,s1_league3_game7_03_stac_1377296067,23,330,328,3,521,Question,Anyone got wheat?,6228,Segment,0,0,0,0
7762,"inca, yiin",Offer,622,s1_league3_game7,gaeilgeoir,s1_league3_game7_03_stac_1377296070,23,331,360,3,521,Assertion,I have sheep,6229,Segment,0,0,s1_league3_game7_03_asoubeille_1378101803395,Elaboration
7763,gaeilgeoir,Refusal,622,s1_league3_game7,inca,s1_league3_game7_03_stac_1377296073,23,332,379,3,521,Assertion,"none,",6230,Segment,0,0,s1_league3_game7_03_asoubeille_1378101815658,Question_answer_pair
7764,gaeilgeoir,Other,622,s1_league3_game7,inca,s1_league3_game7_03_stac_1377296074,23,332,385,3,521,Assertion,sorry,6230,Segment,0,0,s1_league3_game7_03_asoubeille_1378101826771,Comment
7765,gaeilgeoir,Accept,622,s1_league3_game7,yiin,s1_league3_game7_03_stac_1377296077,23,333,415,3,521,Assertion,i got lots of it,6231,Segment,0,0,s1_league3_game7_03_asoubeille_1378101840041,Question_answer_pair
7766,yiin,Other,622,s1_league3_game7,gaeilgeoir,s1_league3_game7_03_stac_1377296080,23,336,444,3,521,Assertion,thank you,6232,Segment,0,0,s1_league3_game7_03_asoubeille_1378101852906,Comment
7767,?,Other,623,s1_league3_game7,inca,s1_league3_game7_03_stac_1490347046,23,342,469,3,522,Assertion,well played,6233,Segment,0,0,0,0
7768,Please choose...,Other,624,s1_league3_game7,gaeilgeoir,s1_league3_game7_04_stac_1377296032,23,343,25,4,522,Please choose...,bravo,6234,Segment,0,0,0,0
7769,"gaeilgeoir, inca",Other,624,s1_league3_game7,yiin,s1_league3_game7_04_stac_1377296035,23,344,60,4,522,Assertion,first time i win this,6235,Segment,0,0,s1_league3_game7_04_asoubeille_1378102525915,Comment
7770,"inca, yiin",Other,624,s1_league3_game7,gaeilgeoir,s1_league3_game7_04_stac_1377296038,23,345,100,4,522,Assertion,I haven't won yet :(,6236,Segment,s1_league3_game7_04_asoubeille_1378102058081,EDU,0,0
7771,gaeilgeoir,Other,624,s1_league3_game7,yiin,s1_league3_game7_04_stac_1377296041,23,346,117,4,522,Assertion,:)\,6237,Segment,0,0,s1_league3_game7_04_asoubeille_1378102028166,Comment
7772,"inca, yiin",Other,624,s1_league3_game7,gaeilgeoir,s1_league3_game7_04_stac_1377296044,23,347,161,4,522,Assertion,except in practise games,6238,Segment,s1_league3_game7_04_asoubeille_1378102058081,EDU,s1_league3_game7_04_asoubeille_1378102044557,Background
7773,yiin,Other,624,s1_league3_game7,gaeilgeoir,s1_league3_game7_04_stac_1377296047,23,348,195,4,522,Assertion,well done yiin,6239,Segment,0,0,s1_league3_game7_04_asoubeille_1378102079669,Comment
7774,gaeilgeoir,Other,624,s1_league3_game7,inca,s1_league3_game7_04_stac_1377296050,23,349,246,4,522,Assertion,well maybe tonight will be your night,6240,Segment,0,0,s1_league3_game7_04_asoubeille_1378102103492,Contrast
7775,gaeilgeoir,Other,624,s1_league3_game7,yiin,s1_league3_game7_04_stac_1377296053,23,350,269,4,522,Assertion,thank you,6241,Segment,0,0,s1_league3_game7_04_asoubeille_1378102120789,Comment
